course_id,course_name,provider,difficulty_level,skills_taught,duration_hours,rating
C1420,Leadership Skills,LinkedIn Learning,Advanced,Java,59,4.47
C1421,Effective Communication,LinkedIn Learning,Advanced,Machine Learning,10,3.6
C1422,Python for Data Analysis,edX,Advanced,Python,6,4.73
C1423,Power BI Dashboards,LinkedIn Learning,Advanced,Machine Learning,20,3.11
C1424,Advanced SQL,Udemy,Advanced,Java,9,4.98
C1425,Advanced SQL,Udemy,Intermediate,Data Visualization,42,4.54
C1426,Leadership Skills,Udemy,Advanced,Excel,26,3.57
C1427,Effective Communication,LinkedIn Learning,Beginner,Leadership,26,4.52
C1428,Leadership Skills,Udemy,Advanced,Machine Learning,26,4.85
C1429,Java Programming,Coursera,Advanced,Python,5,3.23
C1430,Excel for Business,Udemy,Advanced,SQL,40,4.83
C1431,Power BI Dashboards,Udemy,Advanced,Communication,53,3.72
C1432,Effective Communication,LinkedIn Learning,Advanced,Leadership,17,3.01
C1433,Python for Data Analysis,Coursera,Intermediate,Power BI,16,3.22
C1434,Power BI Dashboards,LinkedIn Learning,Beginner,Machine Learning,17,4.77
C1435,Effective Communication,Coursera,Intermediate,SQL,55,4.97
C1436,Java Programming,Coursera,Beginner,Communication,52,4.79
C1437,Advanced SQL,LinkedIn Learning,Beginner,Data Visualization,15,3.88
C1438,Advanced SQL,Udemy,Beginner,Excel,54,4.92
C1439,Python for Data Analysis,edX,Advanced,Python,22,3.81
C1440,Leadership Skills,edX,Intermediate,Machine Learning,26,3.23
C1441,Python for Data Analysis,Udemy,Beginner,R,5,3.68
C1442,Power BI Dashboards,edX,Beginner,Data Visualization,8,5.0
C1443,Machine Learning Fundamentals,edX,Advanced,Java,13,4.25
C1444,Advanced SQL,Coursera,Advanced,Power BI,7,3.68
C1445,Advanced SQL,LinkedIn Learning,Intermediate,Java,12,4.25
C1446,Machine Learning Fundamentals,LinkedIn Learning,Beginner,Communication,13,3.86
C1447,Power BI Dashboards,Udemy,Beginner,Excel,22,3.1
C1448,Excel for Business,Udemy,Beginner,Power BI,9,3.4
C1449,Excel for Business,LinkedIn Learning,Intermediate,Leadership,26,3.04
C1450,Advanced SQL,edX,Advanced,Communication,41,3.51
C1451,Excel for Business,Udemy,Advanced,Power BI,58,4.48
C1452,Leadership Skills,Coursera,Intermediate,Excel,9,3.39
C1453,Power BI Dashboards,LinkedIn Learning,Advanced,Excel,27,4.06
C1454,Excel for Business,edX,Beginner,Data Visualization,20,4.4
C1455,Python for Data Analysis,Coursera,Beginner,Machine Learning,9,4.1
C1456,Power BI Dashboards,LinkedIn Learning,Intermediate,Java,41,3.03
C1457,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Power BI,48,3.73
C1458,Advanced SQL,edX,Intermediate,Python,43,3.88
C1459,Power BI Dashboards,Udemy,Intermediate,Power BI,7,3.69
C1460,Excel for Business,Coursera,Advanced,Communication,30,4.09
C1461,Power BI Dashboards,Coursera,Intermediate,Java,59,4.03
C1462,Effective Communication,Coursera,Beginner,Leadership,12,3.37
C1463,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,SQL,25,4.5
C1464,Effective Communication,edX,Beginner,R,56,3.32
C1465,Power BI Dashboards,edX,Beginner,Excel,22,3.92
C1466,Machine Learning Fundamentals,LinkedIn Learning,Intermediate,R,9,4.51
C1467,Machine Learning Fundamentals,Coursera,Beginner,Python,10,4.39
C1468,Power BI Dashboards,Coursera,Intermediate,R,31,3.86
C1469,Advanced SQL,edX,Intermediate,Leadership,26,4.58
C1470,Leadership Skills,Udemy,Advanced,SQL,26,4.43
C1471,Advanced SQL,LinkedIn Learning,Intermediate,Data Visualization,42,3.77
C1472,Excel for Business,Udemy,Beginner,Leadership,42,4.79
C1473,Effective Communication,Coursera,Intermediate,Python,47,3.28
C1474,Power BI Dashboards,LinkedIn Learning,Intermediate,Excel,31,3.72
C1475,Effective Communication,LinkedIn Learning,Advanced,Leadership,49,4.4
C1476,Effective Communication,Udemy,Advanced,Excel,50,4.75
C1477,Power BI Dashboards,LinkedIn Learning,Beginner,SQL,53,3.65
C1478,Java Programming,edX,Beginner,Communication,37,4.12
C1479,Python for Data Analysis,Udemy,Beginner,Excel,46,3.02
C1480,Advanced SQL,edX,Beginner,R,35,3.74
C1481,Java Programming,Coursera,Advanced,Leadership,32,3.66
C1482,Java Programming,Udemy,Intermediate,Python,34,4.68
C1483,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Python,38,3.15
C1484,Java Programming,Udemy,Advanced,Machine Learning,49,3.12
C1485,Python for Data Analysis,edX,Advanced,Power BI,21,3.89
C1486,Power BI Dashboards,edX,Intermediate,Python,55,3.81
C1487,Python for Data Analysis,Coursera,Intermediate,R,39,3.32
C1488,Advanced SQL,LinkedIn Learning,Advanced,SQL,40,3.53
C1489,Power BI Dashboards,LinkedIn Learning,Intermediate,Python,10,4.95
C1490,Java Programming,Coursera,Advanced,Excel,49,4.03
C1491,Effective Communication,edX,Advanced,Data Visualization,33,3.18
C1492,Effective Communication,LinkedIn Learning,Beginner,Python,27,3.1
C1493,Advanced SQL,LinkedIn Learning,Advanced,Power BI,18,3.08
C1494,Python for Data Analysis,edX,Advanced,Power BI,13,3.78
C1495,Java Programming,Coursera,Advanced,Machine Learning,19,4.73
C1496,Java Programming,edX,Beginner,Excel,42,4.67
C1497,Excel for Business,LinkedIn Learning,Intermediate,R,29,3.74
C1498,Leadership Skills,Udemy,Beginner,Machine Learning,24,4.55
C1499,Java Programming,Coursera,Intermediate,Leadership,47,4.5
C1500,Machine Learning Fundamentals,Udemy,Beginner,Machine Learning,26,3.97
C1501,Machine Learning Fundamentals,edX,Intermediate,R,11,3.81
C1502,Leadership Skills,Coursera,Beginner,SQL,22,3.36
C1503,Leadership Skills,Coursera,Advanced,Java,21,3.56
C1504,Excel for Business,Coursera,Intermediate,Communication,18,3.68
C1505,Excel for Business,edX,Beginner,SQL,30,4.63
C1506,Excel for Business,Coursera,Beginner,Leadership,44,4.11
C1507,Advanced SQL,Coursera,Beginner,Communication,36,3.4
C1508,Java Programming,LinkedIn Learning,Intermediate,Java,33,3.19
C1509,Power BI Dashboards,Coursera,Advanced,Data Visualization,44,3.99
C1510,Excel for Business,LinkedIn Learning,Beginner,Machine Learning,11,4.33
C1511,Java Programming,Coursera,Intermediate,Leadership,13,4.64
C1512,Java Programming,edX,Intermediate,Python,16,4.59
C1513,Advanced SQL,Coursera,Advanced,SQL,7,4.65
C1514,Effective Communication,Coursera,Advanced,R,36,3.9
C1515,Python for Data Analysis,edX,Advanced,Leadership,37,4.73
C1516,Python for Data Analysis,Coursera,Intermediate,Leadership,19,3.89
C1517,Excel for Business,Udemy,Intermediate,Power BI,13,3.34
C1518,Python for Data Analysis,Coursera,Advanced,Power BI,53,3.79
C1519,Excel for Business,Coursera,Beginner,Excel,48,3.68
C1520,Python for Data Analysis,LinkedIn Learning,Advanced,Data Visualization,21,3.78
C1521,Java Programming,LinkedIn Learning,Advanced,Power BI,32,4.32
C1522,Java Programming,Udemy,Advanced,Data Visualization,49,4.31
C1523,Python for Data Analysis,edX,Advanced,Machine Learning,17,3.45
C1524,Power BI Dashboards,Coursera,Beginner,Excel,51,3.63
C1525,Java Programming,LinkedIn Learning,Beginner,Data Visualization,25,4.19
C1526,Leadership Skills,Udemy,Advanced,Java,54,3.17
C1527,Power BI Dashboards,edX,Intermediate,Python,51,4.38
C1528,Python for Data Analysis,LinkedIn Learning,Intermediate,Machine Learning,54,3.36
C1529,Power BI Dashboards,edX,Beginner,SQL,9,4.7
C1530,Excel for Business,Udemy,Advanced,Python,11,3.8
C1531,Machine Learning Fundamentals,edX,Intermediate,Power BI,42,3.44
C1532,Excel for Business,edX,Beginner,Machine Learning,41,4.34
C1533,Java Programming,Udemy,Beginner,Leadership,23,4.11
C1534,Java Programming,edX,Beginner,Python,45,3.34
C1535,Power BI Dashboards,Udemy,Beginner,Excel,36,4.65
C1536,Advanced SQL,edX,Advanced,Machine Learning,47,3.91
C1537,Leadership Skills,LinkedIn Learning,Beginner,Machine Learning,7,3.3
C1538,Python for Data Analysis,LinkedIn Learning,Intermediate,Data Visualization,43,4.59
C1539,Power BI Dashboards,LinkedIn Learning,Advanced,Machine Learning,39,3.27
C1540,Effective Communication,LinkedIn Learning,Beginner,Leadership,31,4.94
C1541,Effective Communication,Udemy,Intermediate,Leadership,42,3.88
C1542,Leadership Skills,edX,Intermediate,Data Visualization,55,4.46
C1543,Java Programming,Udemy,Intermediate,Java,52,3.9
C1544,Leadership Skills,Coursera,Advanced,SQL,12,3.38
C1545,Power BI Dashboards,edX,Advanced,Data Visualization,55,4.52
C1546,Power BI Dashboards,Udemy,Intermediate,Python,57,3.58
C1547,Java Programming,edX,Advanced,Data Visualization,23,4.36
C1548,Effective Communication,edX,Beginner,Leadership,34,3.51
C1549,Leadership Skills,Coursera,Beginner,Python,52,3.48
C1550,Excel for Business,LinkedIn Learning,Beginner,SQL,44,3.91
C1551,Leadership Skills,edX,Advanced,Python,14,4.63
C1552,Python for Data Analysis,edX,Advanced,Python,34,4.23
C1553,Machine Learning Fundamentals,Coursera,Advanced,Excel,13,3.13
C1554,Effective Communication,Udemy,Intermediate,Power BI,52,4.47
C1555,Effective Communication,LinkedIn Learning,Beginner,Communication,26,4.16
C1556,Effective Communication,Udemy,Intermediate,Communication,35,4.25
C1557,Leadership Skills,Udemy,Intermediate,SQL,50,3.71
C1558,Leadership Skills,Udemy,Beginner,Excel,14,4.11
C1559,Power BI Dashboards,LinkedIn Learning,Advanced,Java,40,3.74
C1560,Leadership Skills,Udemy,Intermediate,SQL,14,3.16
C1561,Advanced SQL,Udemy,Intermediate,Power BI,56,4.69
C1562,Effective Communication,LinkedIn Learning,Advanced,Leadership,57,4.36
C1563,Java Programming,LinkedIn Learning,Advanced,R,31,4.34
C1564,Python for Data Analysis,Coursera,Beginner,Excel,19,3.39
C1565,Leadership Skills,Udemy,Intermediate,Excel,23,4.33
C1566,Leadership Skills,Coursera,Beginner,Leadership,15,3.46
C1567,Machine Learning Fundamentals,edX,Intermediate,Java,36,4.38
C1568,Effective Communication,Coursera,Beginner,Power BI,24,3.67
C1569,Advanced SQL,Coursera,Beginner,Python,50,3.32
C1570,Effective Communication,Coursera,Advanced,Communication,19,4.81
C1571,Leadership Skills,Coursera,Intermediate,Power BI,8,3.21
C1572,Machine Learning Fundamentals,Udemy,Beginner,Java,21,4.52
C1573,Machine Learning Fundamentals,edX,Advanced,Leadership,5,3.2
C1574,Effective Communication,edX,Advanced,SQL,23,4.37
C1575,Leadership Skills,LinkedIn Learning,Advanced,Machine Learning,9,3.22
C1576,Python for Data Analysis,edX,Intermediate,Power BI,22,4.02
C1577,Excel for Business,Coursera,Beginner,Leadership,21,3.38
C1578,Java Programming,LinkedIn Learning,Intermediate,R,59,4.73
C1579,Advanced SQL,Coursera,Intermediate,Leadership,46,3.8
C1580,Effective Communication,Udemy,Advanced,SQL,45,3.03
C1581,Power BI Dashboards,Udemy,Intermediate,Java,8,4.26
C1582,Machine Learning Fundamentals,edX,Intermediate,Machine Learning,56,3.89
C1583,Advanced SQL,Coursera,Beginner,R,23,4.72
C1584,Python for Data Analysis,Coursera,Advanced,Leadership,35,3.87
C1585,Advanced SQL,Coursera,Advanced,Communication,7,3.82
C1586,Power BI Dashboards,LinkedIn Learning,Beginner,Java,54,3.91
C1587,Power BI Dashboards,LinkedIn Learning,Intermediate,Leadership,7,4.72
C1588,Python for Data Analysis,LinkedIn Learning,Beginner,Python,33,4.17
C1589,Advanced SQL,edX,Beginner,Communication,57,4.34
C1590,Effective Communication,edX,Intermediate,Leadership,12,4.44
C1591,Excel for Business,Coursera,Advanced,Data Visualization,9,4.88
C1592,Excel for Business,Coursera,Beginner,Leadership,35,4.68
C1593,Effective Communication,edX,Intermediate,Excel,31,4.85
C1594,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Communication,37,3.69
C1595,Java Programming,LinkedIn Learning,Beginner,Java,22,3.43
C1596,Effective Communication,LinkedIn Learning,Beginner,R,28,3.41
C1597,Leadership Skills,LinkedIn Learning,Advanced,R,30,4.72
C1598,Java Programming,LinkedIn Learning,Beginner,Data Visualization,35,4.66
C1599,Machine Learning Fundamentals,edX,Beginner,Communication,18,4.3
C1600,Advanced SQL,Udemy,Intermediate,SQL,29,3.13
C1601,Effective Communication,Udemy,Beginner,Java,36,3.64
C1602,Java Programming,Udemy,Beginner,Leadership,43,4.47
C1603,Java Programming,Coursera,Intermediate,Power BI,45,3.5
C1604,Leadership Skills,Coursera,Intermediate,Communication,18,4.25
C1605,Machine Learning Fundamentals,LinkedIn Learning,Advanced,Data Visualization,52,4.09
C1606,Power BI Dashboards,Coursera,Advanced,Data Visualization,52,3.53
C1607,Python for Data Analysis,edX,Advanced,SQL,31,4.87
C1608,Machine Learning Fundamentals,Udemy,Intermediate,R,26,3.51
C1609,Effective Communication,edX,Beginner,Machine Learning,42,4.79
C1610,Java Programming,edX,Beginner,R,11,4.08
C1611,Java Programming,edX,Beginner,Java,37,3.18
C1612,Excel for Business,LinkedIn Learning,Beginner,Python,47,4.67
C1613,Effective Communication,LinkedIn Learning,Intermediate,R,45,4.58
C1614,Power BI Dashboards,LinkedIn Learning,Advanced,R,37,4.66
C1615,Java Programming,Coursera,Advanced,Power BI,28,4.28
C1616,Leadership Skills,LinkedIn Learning,Advanced,Python,30,4.42
C1617,Excel for Business,Coursera,Intermediate,Power BI,54,4.81
C1618,Machine Learning Fundamentals,edX,Advanced,Machine Learning,46,3.26
C1619,Effective Communication,Udemy,Intermediate,Power BI,35,3.17
C1620,Machine Learning Fundamentals,LinkedIn Learning,Beginner,R,31,3.25
C1621,Leadership Skills,Coursera,Intermediate,Power BI,17,4.74
C1622,Java Programming,Coursera,Intermediate,Data Visualization,35,4.13
C1623,Power BI Dashboards,LinkedIn Learning,Advanced,Java,36,3.35
C1624,Excel for Business,LinkedIn Learning,Beginner,SQL,27,3.28
C1625,Python for Data Analysis,edX,Intermediate,Leadership,41,3.89
C1626,Python for Data Analysis,Coursera,Intermediate,Java,44,4.63
C1627,Leadership Skills,Udemy,Intermediate,Machine Learning,49,4.61
C1628,Power BI Dashboards,edX,Intermediate,Data Visualization,20,4.7
C1629,Effective Communication,Coursera,Advanced,Machine Learning,43,4.54
C1630,Machine Learning Fundamentals,edX,Advanced,Java,12,3.12
C1631,Effective Communication,edX,Advanced,Excel,22,4.44
C1632,Power BI Dashboards,LinkedIn Learning,Beginner,SQL,31,4.04
C1633,Excel for Business,Udemy,Advanced,R,13,4.45
C1634,Python for Data Analysis,Udemy,Intermediate,Java,32,3.97
C1635,Machine Learning Fundamentals,Coursera,Intermediate,Data Visualization,26,3.97
C1636,Java Programming,edX,Beginner,Communication,15,3.25
C1637,Excel for Business,LinkedIn Learning,Beginner,Communication,58,4.81
C1638,Python for Data Analysis,Coursera,Intermediate,Machine Learning,26,3.75
C1639,Java Programming,Coursera,Advanced,Machine Learning,53,4.16
C1640,Python for Data Analysis,Coursera,Advanced,SQL,18,3.41
C1641,Advanced SQL,Udemy,Intermediate,Leadership,27,3.74
C1642,Machine Learning Fundamentals,edX,Beginner,Excel,6,4.74
C1643,Power BI Dashboards,edX,Intermediate,Java,19,3.42
C1644,Advanced SQL,LinkedIn Learning,Beginner,R,54,3.41
C1645,Python for Data Analysis,Udemy,Advanced,Excel,9,3.52
C1646,Machine Learning Fundamentals,Udemy,Advanced,Machine Learning,33,4.15
C1647,Leadership Skills,Coursera,Intermediate,Java,58,4.04
C1648,Leadership Skills,LinkedIn Learning,Advanced,Machine Learning,37,3.35
C1649,Machine Learning Fundamentals,Coursera,Intermediate,Data Visualization,52,4.38
C1650,Advanced SQL,LinkedIn Learning,Intermediate,Excel,48,4.82
C1651,Excel for Business,LinkedIn Learning,Beginner,Power BI,34,3.4
C1652,Excel for Business,Udemy,Intermediate,R,50,4.35
C1653,Leadership Skills,Udemy,Intermediate,Python,21,4.17
C1654,Power BI Dashboards,edX,Advanced,Power BI,5,3.66
C1655,Machine Learning Fundamentals,edX,Beginner,Data Visualization,18,4.24
C1656,Effective Communication,edX,Beginner,Python,51,3.42
C1657,Advanced SQL,Udemy,Beginner,Java,59,4.67
C1658,Python for Data Analysis,Coursera,Advanced,Leadership,48,3.04
C1659,Excel for Business,LinkedIn Learning,Beginner,Leadership,21,4.13
C1660,Advanced SQL,LinkedIn Learning,Advanced,SQL,13,3.64
C1661,Power BI Dashboards,edX,Beginner,Data Visualization,39,4.76
C1662,Power BI Dashboards,LinkedIn Learning,Intermediate,Machine Learning,35,4.0
C1663,Effective Communication,LinkedIn Learning,Beginner,Java,16,4.6
C1664,Java Programming,Udemy,Advanced,Java,49,4.85
C1665,Machine Learning Fundamentals,Udemy,Advanced,Communication,6,3.67
C1666,Power BI Dashboards,LinkedIn Learning,Intermediate,Java,58,4.76
C1667,Power BI Dashboards,Coursera,Intermediate,SQL,19,4.45
C1668,Effective Communication,edX,Advanced,Power BI,38,3.22
C1669,Java Programming,LinkedIn Learning,Beginner,Data Visualization,41,3.21
C1670,Effective Communication,LinkedIn Learning,Intermediate,SQL,57,4.63
C1671,Excel for Business,edX,Intermediate,Communication,45,3.94
C1672,Excel for Business,Udemy,Beginner,Excel,34,3.99
C1673,Power BI Dashboards,edX,Advanced,Machine Learning,18,4.78
C1674,Leadership Skills,Coursera,Intermediate,Leadership,49,4.81
C1675,Effective Communication,LinkedIn Learning,Intermediate,Machine Learning,8,3.23
C1676,Leadership Skills,LinkedIn Learning,Advanced,SQL,12,3.75
C1677,Machine Learning Fundamentals,LinkedIn Learning,Beginner,SQL,27,4.79
C1678,Excel for Business,edX,Beginner,Power BI,11,4.64
C1679,Excel for Business,Coursera,Intermediate,Leadership,21,4.44
C1680,Effective Communication,LinkedIn Learning,Advanced,Java,26,3.2
C1681,Leadership Skills,Udemy,Beginner,Communication,42,4.24
C1682,Power BI Dashboards,Coursera,Advanced,Data Visualization,30,4.16
C1683,Machine Learning Fundamentals,Coursera,Intermediate,Python,12,3.33
C1684,Leadership Skills,Coursera,Beginner,R,26,4.55
C1685,Leadership Skills,Coursera,Advanced,Java,44,3.62
C1686,Power BI Dashboards,Udemy,Advanced,Python,49,4.24
C1687,Python for Data Analysis,Coursera,Intermediate,R,26,3.72
C1688,Python for Data Analysis,Udemy,Beginner,Communication,44,3.17
C1689,Leadership Skills,edX,Intermediate,Java,9,4.05
C1690,Effective Communication,edX,Intermediate,Data Visualization,13,3.61
C1691,Machine Learning Fundamentals,edX,Beginner,Data Visualization,24,3.14
C1692,Python for Data Analysis,edX,Advanced,SQL,26,3.4
C1693,Effective Communication,Udemy,Advanced,Leadership,38,4.24
C1694,Machine Learning Fundamentals,LinkedIn Learning,Advanced,R,39,3.2
C1695,Python for Data Analysis,Udemy,Beginner,Leadership,40,3.17
C1696,Advanced SQL,edX,Intermediate,R,23,4.89
C1697,Excel for Business,LinkedIn Learning,Advanced,Power BI,32,3.22
C1698,Effective Communication,LinkedIn Learning,Advanced,Communication,11,3.75
C1699,Java Programming,LinkedIn Learning,Beginner,Leadership,45,3.27
C1700,Java Programming,LinkedIn Learning,Beginner,Python,42,4.88
C1701,Leadership Skills,Coursera,Intermediate,SQL,7,3.96
C1702,Java Programming,edX,Intermediate,SQL,36,3.22
C1703,Power BI Dashboards,edX,Advanced,Data Visualization,50,4.54
C1704,Machine Learning Fundamentals,edX,Advanced,R,49,4.56
C1705,Python for Data Analysis,Udemy,Beginner,Excel,35,4.8
C1706,Leadership Skills,edX,Intermediate,R,49,4.41
C1707,Java Programming,edX,Advanced,Python,29,3.11
C1708,Java Programming,edX,Beginner,Excel,37,4.1
C1709,Advanced SQL,Udemy,Intermediate,Data Visualization,51,3.77
C1710,Python for Data Analysis,edX,Intermediate,SQL,9,4.5
C1711,Advanced SQL,edX,Intermediate,SQL,33,4.18
C1712,Power BI Dashboards,Coursera,Beginner,Python,35,4.45
C1713,Excel for Business,edX,Intermediate,Machine Learning,30,3.36
C1714,Java Programming,LinkedIn Learning,Beginner,Communication,25,3.87
C1715,Leadership Skills,Udemy,Beginner,Communication,38,3.86
C1716,Excel for Business,LinkedIn Learning,Beginner,R,41,4.96
C1717,Advanced SQL,Coursera,Intermediate,Machine Learning,53,3.04
C1718,Java Programming,edX,Advanced,R,5,4.63
C1719,Effective Communication,Udemy,Advanced,Power BI,8,3.19
